restaurant_id,cuisine
res_67ab4847926b79ce,Desserts
res_67ab4847926b79ce,Pizza
res_863532ba67831a8f,Cafe
res_e8252c85a857711f,Biryani
res_e8252c85a857711f,North Indian
res_e8252c85a857711f,Chinese
res_e8252c85a857711f,Andhra
res_8f0ec829614f4c4f,Mughlai
res_8f0ec829614f4c4f,North Indian
res_8f0ec829614f4c4f,Turkish
res_8f0ec829614f4c4f,Afghan
res_44e0a9725c4cd843,Biryani
res_44e0a9725c4cd843,Mughlai
res_44e0a9725c4cd843,Chinese
res_d4e278df823bcb89,Mediterranean
res_d4e278df823bcb89,Pizza
res_d4e278df823bcb89,Italian
res_d4e278df823bcb89,Beverages
res_74fd69912b275132,North Indian
res_74fd69912b275132,Fast Food
res_8d708058a4616f68,Biryani
res_8d708058a4616f68,North Indian
res_6ccbbf4ce5b16571,Andhra
res_a2812527c391eec7,North Indian
res_a2812527c391eec7,Chinese
res_80572c04e78da2da,Bakery
res_eb8449a3be7564e0,North Indian
res_eb8449a3be7564e0,Mughlai
res_eb8449a3be7564e0,Chinese
res_eb8449a3be7564e0,Rolls
res_1f3c3f35b88f63c4,South Indian
res_3e2d09882c0916fb,North Indian
res_3e2d09882c0916fb,Chinese
res_3e2d09882c0916fb,Continental
res_b0dcb1edc711c66d,North Indian
res_b0dcb1edc711c66d,Kerala
res_b0dcb1edc711c66d,Chinese
res_b0dcb1edc711c66d,Biryani
res_b0dcb1edc711c66d,Seafood
res_b0dcb1edc711c66d,South Indian
res_0564389d3861d5c4,Fast Food
res_005766c7553364c5,Continental
res_005766c7553364c5,Finger Food
res_005766c7553364c5,North Indian
res_005766c7553364c5,Chinese
res_04e334f0092a4132,North Indian
res_04e334f0092a4132,Continental
res_d237cff0c1126ed9,Chinese
res_d237cff0c1126ed9,Naga
res_d359dff2a8b455b1,Chinese
res_d359dff2a8b455b1,Thai
res_d359dff2a8b455b1,Asian
res_de81f18b9997708a,North Indian
res_bf621a7dde04cdd5,Bengali
res_bf621a7dde04cdd5,Chinese
res_bf621a7dde04cdd5,Continental
res_bf621a7dde04cdd5,Mughlai
res_bf621a7dde04cdd5,North Indian
res_bf621a7dde04cdd5,Oriya
res_bf3b1b2ea2c1b379,Cafe
res_bf3b1b2ea2c1b379,Continental
res_bf3b1b2ea2c1b379,Italian
res_9b45cf895a34b384,Fast Food
res_9b45cf895a34b384,Beverages
res_858b0241b6578bf8,North Indian
res_ff9c47f3b44dd7f6,Desserts
res_ff9c47f3b44dd7f6,Bakery
res_ff9c47f3b44dd7f6,Beverages
res_f94939b9498c2eff,Chinese
res_f94939b9498c2eff,Continental
res_f94939b9498c2eff,North Indian
res_f94939b9498c2eff,Burger
res_f94939b9498c2eff,Pizza
res_f94939b9498c2eff,Seafood
res_30456ee2e4e7d49b,Bengali
res_30456ee2e4e7d49b,North Indian
res_d7588c5a498cdfaa,Beverages
res_56a87a333f6f1e8a,North Indian
res_56a87a333f6f1e8a,Biryani
res_56a87a333f6f1e8a,Chinese
res_03052945dc72b6bf,North Indian
res_03052945dc72b6bf,Chinese
res_4042a0742784e969,Biryani
res_4042a0742784e969,Fast Food
res_58e19ef3baa3baf8,Street Food
res_8b6a69be8cdea2d4,Desserts
res_de0a91d5fb7cb089,Fast Food
res_de0a91d5fb7cb089,Italian
res_1687ebe901b252cc,Italian
res_1687ebe901b252cc,North Indian
res_1687ebe901b252cc,Healthy Food
res_1687ebe901b252cc,Desserts
res_f01bf4ff58bfe3d5,North Indian
res_f01bf4ff58bfe3d5,Chinese
res_f01bf4ff58bfe3d5,Mughlai
res_e45f5bf5df60bea3,Burger
res_e45f5bf5df60bea3,Beverages
res_e45f5bf5df60bea3,Rolls
res_0a59472d77def0bd,Cafe
res_0a59472d77def0bd,Continental
res_0a59472d77def0bd,Beverages
res_0a59472d77def0bd,Desserts
res_2c469bd94a0ef74f,Beverages
res_27dc927a3902d28d,Street Food
res_27dc927a3902d28d,Sandwich
res_27dc927a3902d28d,Beverages
res_e80fd81bc94da664,Biryani
res_e80fd81bc94da664,Fast Food
res_af573839932d9cf7,Biryani
res_af573839932d9cf7,North Indian
res_5925cd3a4e383552,North Indian
res_976f8cbd8a3238b9,Biryani
res_976f8cbd8a3238b9,Fast Food
res_976f8cbd8a3238b9,North Indian
res_976f8cbd8a3238b9,Chinese
res_43ffea8b0f38d5b1,Mexican
res_5bcd66bd00c93c3a,Fast Food
res_5bcd66bd00c93c3a,North Indian
res_5bcd66bd00c93c3a,South Indian
res_5bcd66bd00c93c3a,Chinese
res_d196670c9de1b41a,Bakery
res_0ffc462eab559381,Italian
res_0ffc462eab559381,Pizza
res_a90aeb8973800e9e,Chinese
res_a90aeb8973800e9e,Thai
res_a90aeb8973800e9e,Asian
res_42274ef54ead0030,Mughlai
res_42274ef54ead0030,North Indian
res_42274ef54ead0030,Andhra
res_e5c29159e5cd699a,North Indian
res_e5c29159e5cd699a,Chinese
res_e5c29159e5cd699a,Biryani
res_afa4b73c96a27ffd,Beverages
res_afa4b73c96a27ffd,Juices
res_85db73f295dad7f3,North Indian
res_85db73f295dad7f3,Chinese
res_eda194968a7e3ce7,Ice Cream
res_eda194968a7e3ce7,Desserts
res_b1ed06074b62efc9,North Indian
res_b1ed06074b62efc9,Chinese
res_f3cbc6c00c4815b1,North Indian
res_f3cbc6c00c4815b1,Chinese
res_f3cbc6c00c4815b1,Seafood
res_92eb2bf0ddb45b3d,Biryani
res_92eb2bf0ddb45b3d,Andhra
res_7cb064f2908d4f0f,North Indian
res_7cb064f2908d4f0f,Chinese
res_989de84258dd2c0b,North Indian
res_989de84258dd2c0b,Chinese
res_7581dd837399f923,North Indian
res_2b54e899e1b08621,North Indian
res_2b54e899e1b08621,Chinese
res_883ece69cab123a4,Chinese
res_883ece69cab123a4,Tibetan
res_883ece69cab123a4,Momos
res_e509fc6092952308,North Indian
res_e509fc6092952308,Chinese
res_e509fc6092952308,Biryani
res_0ecb1c3a268747c0,Fast Food
res_0ecb1c3a268747c0,Desserts
res_0ecb1c3a268747c0,Ice Cream
res_04c42637c343f360,Biryani
res_04c42637c343f360,North Indian
res_04c42637c343f360,Chinese
res_04c42637c343f360,Mughlai
res_9be00237c4ae4427,Chinese
res_9be00237c4ae4427,North Indian
res_89c8e0198e343b55,Arabian
res_89c8e0198e343b55,Mediterranean
res_83ed3159303f3c41,North Indian
res_f6f637f64851c37a,South Indian
res_f6f637f64851c37a,Chettinad
res_f6f637f64851c37a,North Indian
res_85474254515d05e1,Mithai
res_029eb28c65290f2d,Fast Food
res_e5e1e4f6e27a631c,Continental
res_e5e1e4f6e27a631c,Steak
res_e5e1e4f6e27a631c,Fast Food
res_47ce9efec62b268e,North Indian
res_47ce9efec62b268e,Chinese
res_47ce9efec62b268e,Street Food
res_47ce9efec62b268e,Biryani
res_d1e0959e2d2cce18,Continental
res_d1e0959e2d2cce18,Fast Food
res_d1e0959e2d2cce18,Italian
res_d1e0959e2d2cce18,North Indian
res_2c5c9c77d0e44a7c,North Indian
res_2c5c9c77d0e44a7c,South Indian
res_2c5c9c77d0e44a7c,Biryani
res_7252488cdfcbe482,North Indian
res_7252488cdfcbe482,Chinese
res_7252488cdfcbe482,South Indian
res_093e637ff2736d7c,Seafood
res_093e637ff2736d7c,Mangalorean
res_de609494a6e6a6b2,North Indian
res_a963f3d4defbeb01,North Indian
res_a963f3d4defbeb01,Chinese
res_a963f3d4defbeb01,Kerala
res_34c78b1018451e72,North Indian
res_34c78b1018451e72,Chinese
res_5bb0142fbe4d2e6e,North Indian
res_5bb0142fbe4d2e6e,Fast Food
res_5bb0142fbe4d2e6e,Beverages
res_98bf706d1fe719d9,North Indian
res_e432c90076423fb9,Fast Food
res_337d29bff28d0966,North Indian
res_9b73d8ed1559c5c7,Chinese
res_9b73d8ed1559c5c7,Andhra
res_9b73d8ed1559c5c7,Mangalorean
res_06dd67c059c87ce4,Italian
res_06dd67c059c87ce4,Pizza
res_66fa0cf2770b4e85,Kerala
res_d453a696b6b04aea,Hyderabadi
res_d453a696b6b04aea,North Indian
res_d453a696b6b04aea,Chinese
res_7ef09df2df34231f,Kerala
res_cb1d313f3b38ebb9,Bakery
res_cb1d313f3b38ebb9,Desserts
res_cb1d313f3b38ebb9,Sandwich
res_f46d49f3f694aaf4,Mughlai
res_f46d49f3f694aaf4,Arabian
res_f46d49f3f694aaf4,Bbq
res_258ccc1b82d25cc4,Cafe
res_258ccc1b82d25cc4,Chinese
res_258ccc1b82d25cc4,Pizza
res_258ccc1b82d25cc4,North Indian
res_258ccc1b82d25cc4,Burger
res_c0f3404e91999ea0,Chinese
res_c0f3404e91999ea0,Tibetan
res_c0f3404e91999ea0,Momos
res_455c8a1f6b84b7c6,Mughlai
res_455c8a1f6b84b7c6,Fast Food
res_8e7d19cb828f7aa6,Fast Food
res_8e7d19cb828f7aa6,Sandwich
res_8e7d19cb828f7aa6,Burger
res_5cd934cce14ae974,Finger Food
res_5cd934cce14ae974,North Indian
res_5cd934cce14ae974,Seafood
res_5cd934cce14ae974,Mangalorean
res_5cd934cce14ae974,Chinese
res_2732959235e39014,Desserts
res_6e6c88c3a4a7a787,South Indian
res_6e6c88c3a4a7a787,North Indian
res_6e6c88c3a4a7a787,Chinese
res_28894946831f991e,North Indian
res_28894946831f991e,Chinese
res_28894946831f991e,Fast Food
res_28894946831f991e,Rolls
res_7833a42454407ccc,North Indian
res_7833a42454407ccc,Fast Food
res_7833a42454407ccc,Biryani
res_f9f09820c1b1f5f5,North Indian
res_f9f09820c1b1f5f5,Chinese
res_3c2fdc7d8553ad66,Beverages
res_3c2fdc7d8553ad66,Fast Food
res_d9bbc385b04da771,Fast Food
res_8e56283e6598fcfc,Arabian
res_96603fddd0a3d52a,North Indian
res_96603fddd0a3d52a,Chinese
res_96603fddd0a3d52a,Biryani
res_0e3da3b14a41526c,Street Food
res_0e3da3b14a41526c,Mithai
res_cfe8f10eba73cb55,Asian
res_97fc8d4ee58b6580,Cafe
res_97fc8d4ee58b6580,Continental
res_97fc8d4ee58b6580,Beverages
res_62961dac5d2f62e4,North Indian
res_62961dac5d2f62e4,Chinese
res_62961dac5d2f62e4,Fast Food
res_c530f47f79b8c6a3,South Indian
res_c530f47f79b8c6a3,Chinese
res_c530f47f79b8c6a3,North Indian
res_c530f47f79b8c6a3,Sandwich
res_c530f47f79b8c6a3,Rolls
res_728cdb011b850534,North Indian
res_728cdb011b850534,Chinese
res_728cdb011b850534,Fast Food
res_b860ca3e6644a7ba,North Indian
res_b860ca3e6644a7ba,Biryani
res_b860ca3e6644a7ba,Chinese
res_a08bc8d6cce30cea,North Indian
res_a08bc8d6cce30cea,Chinese
res_a08bc8d6cce30cea,Fast Food
res_aa7017a394a36987,North Indian
res_aa7017a394a36987,Chinese
res_aa7017a394a36987,Fast Food
res_c189eff34d91b117,North Indian
res_f6260a7c2b30e599,South Indian
res_0023774e5a735ff7,North Indian
res_4090a061e8506b70,North Indian
res_4090a061e8506b70,South Indian
res_4090a061e8506b70,Chinese
res_4090a061e8506b70,Street Food
res_bc32c109e49b127f,Fast Food
res_bc32c109e49b127f,Rolls
res_ae7af9483758ab92,Bengali
res_ae7af9483758ab92,North Indian
res_20a1e27ab53e8bb9,South Indian
res_f03927ad11cade5b,Biryani
res_73435e8d20a4f794,Chinese
res_be3a715574c18231,Biryani
res_be3a715574c18231,North Indian
res_be3a715574c18231,Chinese
res_309593bc81a8c07c,Chinese
res_309593bc81a8c07c,North Indian
res_8029e092ccf13a0a,North Indian
res_8029e092ccf13a0a,Arabian
res_8029e092ccf13a0a,Chinese
res_e5657564364dd96f,Italian
res_a60b2c6edc042a32,South Indian
res_b4892e6fab351c8f,Fast Food
res_b4892e6fab351c8f,North Indian
res_c4b171a0f8696ec8,North Indian
res_c4b171a0f8696ec8,Chinese
res_c4b171a0f8696ec8,Street Food
res_84c35c5bb9cff2a3,North Indian
res_84c35c5bb9cff2a3,Rolls
res_84c35c5bb9cff2a3,Biryani
res_55f5fb4916f6b8ab,Asian
res_55f5fb4916f6b8ab,Chinese
res_a8238183f962319b,Pizza
res_a8238183f962319b,Burger
res_3254f73e827f8b9e,Thai
res_3254f73e827f8b9e,Asian
res_a035b6b9d70aef22,Seafood
res_a035b6b9d70aef22,Biryani
res_a035b6b9d70aef22,South Indian
res_a035b6b9d70aef22,Chettinad
res_a035b6b9d70aef22,Chinese
res_a035b6b9d70aef22,Arabian
res_a035b6b9d70aef22,Andhra
res_a035b6b9d70aef22,Kerala
res_e3270e2ec949ada7,Chinese
res_e3270e2ec949ada7,Mongolian
res_629fd4a1c2c69e07,Chinese
res_629fd4a1c2c69e07,North Indian
res_dce06e1757b471b3,Beverages
res_dce06e1757b471b3,Ice Cream
res_225212e6c0abe30d,North Indian
res_225212e6c0abe30d,Fast Food
res_750cd1bbb7eb4878,Fast Food
res_750cd1bbb7eb4878,Momos
res_4ccbef035aa98ccb,Arabian
res_4ccbef035aa98ccb,Fast Food
res_22741a1824cc10fb,Kashmiri
res_44a6880862c47433,Kerala
res_44a6880862c47433,South Indian
res_9fb6747ae012528d,Healthy Food
res_32658b9a5ee6ca95,North Indian
res_32658b9a5ee6ca95,Chinese
res_32658b9a5ee6ca95,Fast Food
res_f8bace40031afb10,North Indian
res_f8bace40031afb10,Chinese
res_91535b3f4d17e8c8,Chinese
res_91535b3f4d17e8c8,North Indian
res_e336f6b69f77e4f5,North Indian
res_e336f6b69f77e4f5,Chinese
res_9a04fdc2f6160c71,South Indian
res_9a04fdc2f6160c71,North Indian
res_9a04fdc2f6160c71,Chinese
res_0d2a28d619f9d9b8,North Indian
res_0d2a28d619f9d9b8,Chinese
res_d26fec3ac47037ec,Fast Food
res_d26fec3ac47037ec,Beverages
res_cb1eda990febd8da,Cafe
res_cb1eda990febd8da,Chinese
res_cb1eda990febd8da,Continental
res_d83b1712f566a37e,Andhra
res_d83b1712f566a37e,Chinese
res_d83b1712f566a37e,Biryani
res_b1c9dbfa3a6acaf3,Cafe
res_b1c9dbfa3a6acaf3,Continental
res_b1c9dbfa3a6acaf3,Italian
res_b1c9dbfa3a6acaf3,Burger
res_7b316160a67464dd,Biryani
res_7b316160a67464dd,North Indian
res_e607005059e63dba,Thai
res_e607005059e63dba,Chinese
res_47cd7d57cd78d42f,Cafe
res_47cd7d57cd78d42f,North Indian
res_47cd7d57cd78d42f,Fast Food
res_954dce20d8770d80,Continental
res_954dce20d8770d80,Pizza
res_954dce20d8770d80,Chinese
res_91b9798934ba007c,Biryani
res_8dcefec4d5a887cc,Fast Food
res_8dcefec4d5a887cc,Sandwich
res_8dcefec4d5a887cc,Italian
res_123782f26dd050d8,Fast Food
res_123782f26dd050d8,Rolls
res_34ff9e9a0a2c5100,North Indian
res_34ff9e9a0a2c5100,Chinese
res_6d4b091c073c4fa6,Biryani
res_6d4b091c073c4fa6,North Indian
res_6d4b091c073c4fa6,Chinese
res_e35e60152e44e703,North Indian
res_57c801d29c5253ee,Salad
res_57c801d29c5253ee,Healthy Food
res_57c801d29c5253ee,Street Food
res_00b80ca6f5f1702f,Desserts
res_aaa558873f27fe4d,North Indian
res_450efd43a7ad5a87,Burger
res_450efd43a7ad5a87,Fast Food
res_450efd43a7ad5a87,Beverages
res_db4f6166129a8dba,Desserts
res_db4f6166129a8dba,Fast Food
res_8e2574c96059cb4f,Fast Food
res_eea0098d62ab40c8,Continental
res_eea0098d62ab40c8,Chinese
res_429c703494ccc47a,Chinese
res_429c703494ccc47a,North Indian
res_56763242384ad007,North Indian
res_56763242384ad007,Chinese
res_38cc97783a727436,Beverages
res_38cc97783a727436,Juices
res_38cc97783a727436,Ice Cream
res_adaaacadd518654d,North Indian
res_9556fd4d34aff908,Andhra
res_9556fd4d34aff908,Chinese
res_9556fd4d34aff908,North Indian
res_5fa029b7e297e679,North Indian
res_542ac8fdfa420d5d,Biryani
res_542ac8fdfa420d5d,Chinese
res_542ac8fdfa420d5d,North Indian
res_e3d8b0543135dda7,Finger Food
res_e3d8b0543135dda7,Continental
res_e3d8b0543135dda7,North Indian
res_8b9e988f9eb89ff8,North Indian
res_8b9e988f9eb89ff8,Chinese
res_f60814e0fd6e1854,North Indian
res_dc5a3cec7aed9d59,Kerala
res_dc5a3cec7aed9d59,Tea
res_6e4e1f1ccb01d00e,Chinese
res_6e4e1f1ccb01d00e,North Indian
res_6e4e1f1ccb01d00e,Fast Food
res_b1827db90cbb4b1f,Italian
res_b1827db90cbb4b1f,Fast Food
res_302734971625f04c,Beverages
res_b2bf57f2ebf37c37,North Indian
res_b2bf57f2ebf37c37,Chinese
res_b2bf57f2ebf37c37,Arabian
res_b175583dded7936f,Fast Food
res_b175583dded7936f,Desserts
res_aa411f4e2e5479ce,North Indian
res_a94335dffd69fe1c,North Indian
res_433903e7e629e48b,North Indian
res_433903e7e629e48b,Chinese
res_73aac3dbdf1c96d4,Biryani
res_9e9681f816735666,Healthy Food
res_9e9681f816735666,Sandwich
res_487914e68c591fdd,Biryani
res_487914e68c591fdd,South Indian
res_487914e68c591fdd,North Indian
res_487914e68c591fdd,Fast Food
res_58aef0af48b73559,North Indian
res_35995be30e700e56,North Indian
res_35995be30e700e56,Fast Food
res_35995be30e700e56,Chinese
res_35995be30e700e56,Beverages
res_694ff920a5808006,Juices
res_694ff920a5808006,Beverages
res_694ff920a5808006,Fast Food
res_9aacb8b5d2470415,Chinese
res_9aacb8b5d2470415,Sushi
res_9aacb8b5d2470415,Asian
res_9aacb8b5d2470415,Thai
res_346549180a02b91e,Andhra
res_346549180a02b91e,North Indian
res_346549180a02b91e,Biryani
res_b0241a140f918787,Andhra
res_b0241a140f918787,Biryani
res_b0241a140f918787,North Indian
res_b0241a140f918787,Chinese
res_bb1046d770cdd511,Chinese
res_bb1046d770cdd511,Tibetan
res_bb1046d770cdd511,Momos
res_a7059ee043343b27,Korean
res_79573fcdbdf9bab0,Ice Cream
res_79573fcdbdf9bab0,Desserts
res_79573fcdbdf9bab0,Beverages
res_fb484d4c4660a79b,North Indian
res_fb484d4c4660a79b,Gujarati
res_bffc1ec13bea7eb8,Chinese
res_bffc1ec13bea7eb8,Italian
res_bffc1ec13bea7eb8,Fast Food
res_bffc1ec13bea7eb8,Momos
res_66e1eb2aa4162bff,Biryani
res_6b5d9ebfe92bbf1f,North Indian
res_6b5d9ebfe92bbf1f,Hyderabadi
res_6b5d9ebfe92bbf1f,Continental
res_e910b428679c7cb7,Chinese
res_e910b428679c7cb7,Fast Food
res_e910b428679c7cb7,Momos
res_8606b76a83cc55f4,Biryani
res_8606b76a83cc55f4,North Indian
res_f5b47b813fa327a7,North Indian
res_f5b47b813fa327a7,Chinese
res_f5b47b813fa327a7,Continental
res_45ab5990fce1f323,North Indian
res_45ab5990fce1f323,Chinese
res_45ab5990fce1f323,Italian
res_1593a255a281f78f,North Indian
res_1593a255a281f78f,Mughlai
res_1593a255a281f78f,Chinese
res_4fc691413dd8c68b,Fast Food
res_4fc691413dd8c68b,North Indian
res_d0d37515a00fbee9,North Indian
res_d0d37515a00fbee9,Fast Food
res_d0d37515a00fbee9,Street Food
res_84e887f5d9d2f053,North Indian
res_84e887f5d9d2f053,Arabian
res_84e887f5d9d2f053,Mughlai
res_84e887f5d9d2f053,Middle Eastern
res_84e887f5d9d2f053,Grill
res_082a8d4e17209ba4,Biryani
res_082a8d4e17209ba4,Chinese
res_082a8d4e17209ba4,North Indian
res_c87756bd857a4089,Biryani
res_7651eda277ca434a,Bakery
res_7651eda277ca434a,Desserts
res_7651eda277ca434a,Italian
res_7651eda277ca434a,North Indian
res_7651eda277ca434a,Fast Food
res_c0992bb9c5e93327,Pizza
res_df669459a1257ee7,Continental
res_df669459a1257ee7,American
res_a1551d921b7d41b9,North Indian
res_d37896fa0493a75c,Seafood
res_98b23699bc3877b8,Fast Food
res_28e9ce889caa3fc5,Juices
res_28e9ce889caa3fc5,Beverages
res_28e9ce889caa3fc5,Salad
res_d5c19947fa085b50,Chinese
res_00efd77c667a6f36,Chinese
res_677570df743dc818,Continental
res_af96003c613e9d94,North Indian
res_af96003c613e9d94,Chinese
res_af96003c613e9d94,Arabian
res_aa95f89407554ed2,Desserts
res_aa95f89407554ed2,Beverages
res_a45ada850d3f5402,Mexican
res_a45ada850d3f5402,Continental
res_a45ada850d3f5402,Italian
res_a45ada850d3f5402,Chinese
res_78cc75da0f244101,South Indian
res_78cc75da0f244101,Chinese
res_78cc75da0f244101,North Indian
res_c47285a73e55e592,North Indian
res_c47285a73e55e592,Chinese
res_a115c97b93453523,Chinese
res_a115c97b93453523,Burger
res_29bc87ee0b383f32,North Indian
res_29bc87ee0b383f32,Chinese
res_29bc87ee0b383f32,Bengali
res_822ab414c4a0fc28,North Indian
res_bd70f78ed4720282,Continental
res_bd70f78ed4720282,Asian
res_bd70f78ed4720282,North Indian
res_d8cc6fbceb57bbc3,Continental
res_d8cc6fbceb57bbc3,American
res_d8cc6fbceb57bbc3,Chinese
res_d8cc6fbceb57bbc3,Bbq
res_d8cc6fbceb57bbc3,Salad
res_75bed0480f135925,South Indian
res_338a39281864ce90,Biryani
res_338a39281864ce90,South Indian
res_338a39281864ce90,Fast Food
res_338a39281864ce90,Rolls
res_338a39281864ce90,Kebab
res_338a39281864ce90,North Indian
res_778b19287e6363c7,Cafe
res_c93dcc89412c07cc,North Indian
res_c93dcc89412c07cc,South Indian
res_c93dcc89412c07cc,Chinese
res_554553e4922736e6,North Indian
res_4329d0f1c1dd071f,Kebab
res_4329d0f1c1dd071f,Biryani
res_e662618d9f6b913c,Mexican
res_e662618d9f6b913c,Fast Food
res_bb51051e2498b106,North Indian
res_bb51051e2498b106,Chinese
res_bb51051e2498b106,Biryani
res_68d402784f42375e,North Indian
res_68d402784f42375e,Bbq
res_68d402784f42375e,Kebab
res_68d402784f42375e,Rolls
res_23df673169fb1a53,Chettinad
res_23df673169fb1a53,South Indian
res_bb73166fa1d11b0c,Andhra
res_bb73166fa1d11b0c,Biryani
res_bb73166fa1d11b0c,North Indian
res_bb73166fa1d11b0c,Chinese
res_152cbeb3f60d0d3d,South Indian
res_152cbeb3f60d0d3d,North Indian
res_152cbeb3f60d0d3d,Chinese
res_ec9397b97e88ff79,Street Food
res_ec9397b97e88ff79,Fast Food
res_ce30351358e28420,North Indian
res_ce30351358e28420,Chinese
res_e6039cec3f123e26,North Indian
res_b368b3905a050792,Beverages
res_b368b3905a050792,Juices
res_d089a1002fbf4769,North Indian
res_d089a1002fbf4769,South Indian
res_75b95ba868c014d7,Fast Food
res_75b95ba868c014d7,Street Food
res_fe73d6ac56f0deff,North Indian
res_fe73d6ac56f0deff,Bbq
res_982c7253b5cd7dcd,North Indian
res_982c7253b5cd7dcd,Chinese
res_2f31585d17e1af47,North Indian
res_2f31585d17e1af47,Biryani
res_2f31585d17e1af47,Chinese
res_c0726953c2b447cb,North Indian
res_b7bb1bb94a8c5b4e,Biryani
res_70ac34d8770e410c,Biryani
res_70ac34d8770e410c,Chinese
res_d66bf626977e815f,North Indian
res_d66bf626977e815f,Chinese
res_51d30ad62b0c2a10,Chinese
res_51d30ad62b0c2a10,North Indian
res_51d30ad62b0c2a10,Biryani
res_7074d05bf8599aa4,North Indian
res_7074d05bf8599aa4,Bengali
res_3949f4e5b14326fe,Desserts
res_fa16c5a3df26166b,Biryani
res_fa16c5a3df26166b,North Indian
res_fa16c5a3df26166b,Italian
res_fa16c5a3df26166b,Chinese
res_fa16c5a3df26166b,Sandwich
res_fa16c5a3df26166b,Desserts
res_11b3c3298acac691,Chinese
res_377dbd297e8cdcb9,South Indian
res_6be7ce2f9d2b75f8,Street Food
res_89e30ccfaa1e8497,Bakery
res_89e30ccfaa1e8497,Desserts
res_ed0b3e897dbc2aa0,Bakery
res_115b59bd977ea82c,South Indian
res_73a8d24d483573b3,Bakery
res_73a8d24d483573b3,Desserts
res_b8e0d101a596ea1d,North Indian
res_b8e0d101a596ea1d,Chinese
res_fbe70069942c2582,Bakery
res_3b74de0af14d51a8,North Indian
res_3b74de0af14d51a8,South Indian
res_da667e87b5603bb5,North Indian
res_da667e87b5603bb5,Mughlai
res_da667e87b5603bb5,Biryani
res_0c432df48344941c,Chinese
res_0c432df48344941c,Kerala
res_0c432df48344941c,North Indian
res_0c432df48344941c,South Indian
res_7dc9fe51bd0cc1d1,North Indian
res_7dc9fe51bd0cc1d1,South Indian
res_c1117d47891b20d2,Chinese
res_3be56075cc412d35,Pizza
res_3be56075cc412d35,Italian
res_6490e22b7466b60d,North Indian
res_6490e22b7466b60d,Chinese
res_0f13439df12a2e91,South Indian
res_0f13439df12a2e91,Biryani
res_2b243c84b433f898,American
res_2b243c84b433f898,Fast Food
res_2e73156c2e02884c,Chinese
res_2e73156c2e02884c,Momos
res_6cae44184f57a73f,North Indian
res_6cae44184f57a73f,Chinese
res_c3577e4ef53c641f,Ice Cream
res_c3577e4ef53c641f,Beverages
res_c3577e4ef53c641f,Desserts
res_c809c7abf1a276c8,Andhra
res_c809c7abf1a276c8,North Indian
res_5c7572bb62b1d583,Juices
res_5c7572bb62b1d583,Fast Food
res_4c99311230d1532e,North Indian
res_5e156de2464691a9,Bakery
res_5e156de2464691a9,Desserts
res_a7575c364334cb20,North Indian
res_a7575c364334cb20,Chinese
res_a7575c364334cb20,Biryani
res_991d9965cb15507f,Awadhi
res_991d9965cb15507f,Bihari
res_991d9965cb15507f,Fast Food
res_991d9965cb15507f,Ice Cream
res_991d9965cb15507f,Mithai
res_3343e83fb60c60ea,Desserts
res_3343e83fb60c60ea,Fast Food
res_9641c4fef6ba0089,North Indian
res_9641c4fef6ba0089,Street Food
res_19ed21f265ee0d74,Chinese
res_19ed21f265ee0d74,North Indian
res_e4fa59cc4b7628d2,Biryani
res_e4fa59cc4b7628d2,Chettinad
res_e4fa59cc4b7628d2,Kerala
res_e4fa59cc4b7628d2,Maharashtrian
res_e4fa59cc4b7628d2,North Indian
res_f16fb50238a23381,Kerala
res_f16fb50238a23381,North Indian
res_f16fb50238a23381,Chinese
res_5e4d937f28b0d707,North Indian
res_5e4d937f28b0d707,Chinese
res_4ebb28a5e8131f96,North Indian
res_4ebb28a5e8131f96,Chinese
res_292a9535950d4a19,Biryani
res_292a9535950d4a19,Chinese
res_7f23db8efd552933,Fast Food
res_7f23db8efd552933,North Indian
res_7f23db8efd552933,Rolls
res_234824de01f06e20,North Indian
res_591d6fc3d7819f0c,Beverages
res_85e2821219eab86c,Beverages
res_85e2821219eab86c,Fast Food
res_02c923603f345b83,Beverages
res_ce3ca5726eff80f1,North Indian
res_ce3ca5726eff80f1,Chinese
res_ce3ca5726eff80f1,Mughlai
res_042dfebb4a4b5476,Kerala
res_b04c4afe1e9398c8,Fast Food
res_b04c4afe1e9398c8,Rolls
res_b04c4afe1e9398c8,Juices
res_929775174d7b24e2,Beverages
res_aa5d793bc6b4e5de,European
res_aa5d793bc6b4e5de,American
res_aa5d793bc6b4e5de,Continental
res_aa5d793bc6b4e5de,North Indian
res_aa5d793bc6b4e5de,Steak
res_696c5fc20c0b310f,Cafe
res_696c5fc20c0b310f,Chinese
res_696c5fc20c0b310f,Continental
res_e291602d9cb3f516,Tibetan
res_e291602d9cb3f516,Asian
res_e291602d9cb3f516,Momos
res_aee412670ba18d2b,Fast Food
res_d926768138ee79ea,Biryani
res_030b41662daa520b,Street Food
res_1f3cd588cbd5bf02,South Indian
res_1f3cd588cbd5bf02,Biryani
res_a44f62affe92872a,Mithai
res_a44f62affe92872a,Desserts
res_7c5ada18c9c81415,Mithai
res_7c5ada18c9c81415,Oriya
res_7c5ada18c9c81415,Bengali
res_2b39924364721961,Chinese
res_2b39924364721961,Rolls
res_2b39924364721961,Momos
res_cfe22d456721a87d,Beverages
res_cfe22d456721a87d,North Indian
res_cfe22d456721a87d,Chinese
